,resultId,raceId,driverId,constructorId,grid,resultPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,raceYear,round,circuitId,raceName,raceDate,circuitRef,circuitName,circuitLocation,country,lat,lng,alt,driverRef,driverNumber,driverCode,forename,surname,driverDOB,driverNationality,constructorRef,constructorName,constructorNationality,status,pitStopNumber,pitStopLap,pitStopTime,pitStopDuration,pitStopMilliseconds,qualifyId,qualifyingPosition,q1,q2,q3
67,20808,842,1,1,2,8,8,8,4.0,56,+1:09.957,5929789,54,5,1:41.512,196.575,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,1,12,16:24:40,22.552,22552,4563,2,1:36.861,1:35.852,1:34.974
68,20808,842,1,1,2,8,8,8,4.0,56,+1:09.957,5929789,54,5,1:41.512,196.575,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,2,24,16:45:48,22.611,22611,4563,2,1:36.861,1:35.852,1:34.974
69,20808,842,1,1,2,8,8,8,4.0,56,+1:09.957,5929789,54,5,1:41.512,196.575,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,3,37,17:08:28,25.382,25382,4563,2,1:36.861,1:35.852,1:34.974
70,20808,842,1,1,2,8,8,8,4.0,56,+1:09.957,5929789,54,5,1:41.512,196.575,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,4,52,17:34:48,22.466,22466,4563,2,1:36.861,1:35.852,1:34.974
71,20809,842,30,131,11,9,9,9,2.0,56,+1:24.896,5944728,45,11,1:42.491,194.698,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,1,14,16:28:34,22.576,22576,4572,11,1:36.904,1:37.035,\N
72,20809,842,30,131,11,9,9,9,2.0,56,+1:24.896,5944728,45,11,1:42.491,194.698,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,2,28,16:53:26,22.261,22261,4572,11,1:36.904,1:37.035,\N
73,20809,842,30,131,11,9,9,9,2.0,56,+1:24.896,5944728,45,11,1:42.491,194.698,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,3,42,17:18:08,22.227,22227,4572,11,1:36.904,1:37.035,\N
74,20810,842,814,10,14,10,10,10,1.0,56,+1:31.563,5951395,48,13,1:42.883,193.956,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,1,11,16:23:16,22.773,22773,4575,14,1:38.045,1:37.370,\N
75,20810,842,814,10,14,10,10,10,1.0,56,+1:31.563,5951395,48,13,1:42.883,193.956,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,2,24,16:46:20,22.419,22419,4575,14,1:38.045,1:37.370,\N
76,20810,842,814,10,14,10,10,10,1.0,56,+1:31.563,5951395,48,13,1:42.883,193.956,1,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,3,37,17:09:21,23.977,23977,4575,14,1:38.045,1:37.370,\N
77,20811,842,16,10,17,11,11,11,0.0,55,+1:41.379,5961211,34,14,1:42.973,193.786,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,+1 Lap,1,3,16:09:07,31.694,31694,4578,17,1:37.693,1:37.593,\N
78,20811,842,16,10,17,11,11,11,0.0,55,+1:41.379,5961211,34,14,1:42.973,193.786,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,+1 Lap,2,16,16:32:31,22.046,22046,4578,17,1:37.693,1:37.593,\N
79,20811,842,16,10,17,11,11,11,0.0,55,+1:41.379,5961211,34,14,1:42.973,193.786,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,+1 Lap,3,32,17:00:56,22.550,22550,4578,17,1:37.693,1:37.593,\N
80,20812,842,3,131,9,12,12,12,0.0,55,\N,\N,45,8,1:41.778,196.062,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,+1 Lap,1,15,16:30:37,24.967,24967,4570,9,1:37.316,1:36.388,1:36.809
81,20812,842,3,131,9,12,12,12,0.0,55,\N,\N,45,8,1:41.778,196.062,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,+1 Lap,2,29,16:55:28,22.577,22577,4570,9,1:37.316,1:36.388,1:36.809
82,20812,842,3,131,9,12,12,12,0.0,55,\N,\N,45,8,1:41.778,196.062,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,+1 Lap,3,40,17:15:05,22.526,22526,4570,9,1:37.316,1:36.388,1:36.809
83,20813,842,67,5,12,13,13,13,0.0,55,\N,\N,36,12,1:42.659,194.379,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,+1 Lap,1,15,16:30:23,23.280,23280,4573,12,1:37.693,1:37.160,\N
84,20813,842,67,5,12,13,13,13,0.0,55,\N,\N,36,12,1:42.659,194.379,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,+1 Lap,2,20,16:39:30,29.843,29843,4573,12,1:37.693,1:37.160,\N
85,20813,842,67,5,12,13,13,13,0.0,55,\N,\N,36,12,1:42.659,194.379,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,+1 Lap,3,32,17:01:03,27.439,27439,4573,12,1:37.693,1:37.160,\N
86,20814,842,153,5,13,14,14,14,0.0,55,\N,\N,37,17,1:43.744,192.346,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,+1 Lap,1,16,16:32:25,23.584,23584,4574,13,1:37.677,1:37.347,\N
87,20814,842,153,5,13,14,14,14,0.0,55,\N,\N,37,17,1:43.744,192.346,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,+1 Lap,2,32,17:00:55,22.888,22888,4574,13,1:37.677,1:37.347,\N
88,20815,842,5,205,19,15,15,15,0.0,55,\N,\N,43,16,1:43.677,192.470,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,+1 Lap,1,15,16:30:37,29.084,29084,4580,19,1:38.645,\N,\N
89,20815,842,5,205,19,15,15,15,0.0,55,\N,\N,43,16,1:43.677,192.470,11,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,+1 Lap,2,34,17:04:41,23.336,23336,4580,19,1:38.645,\N,\N
90,20816,842,10,166,21,16,16,16,0.0,54,\N,\N,50,20,1:45.357,189.401,12,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,glock,\N,GLO,Timo,Glock,1982-03-18,German,virgin,Virgin,British,+2 Laps,1,17,16:34:28,24.617,24617,4582,21,1:40.648,\N,\N
91,20816,842,10,166,21,16,16,16,0.0,54,\N,\N,50,20,1:45.357,189.401,12,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,glock,\N,GLO,Timo,Glock,1982-03-18,German,virgin,Virgin,British,+2 Laps,2,34,17:05:19,24.429,24429,4582,21,1:40.648,\N,\N
92,20817,842,808,4,8,17,17,17,0.0,52,\N,\N,49,3,1:41.054,197.466,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,Accident,1,15,16:30:10,23.182,23182,4569,8,1:37.210,1:36.642,1:36.324
93,20817,842,808,4,8,17,17,17,0.0,52,\N,\N,49,3,1:41.054,197.466,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,Accident,2,27,16:51:25,22.680,22680,4569,8,1:37.210,1:36.642,1:36.324
94,20817,842,808,4,8,17,17,17,0.0,52,\N,\N,49,3,1:41.054,197.466,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,Accident,3,44,17:21:08,28.694,28694,4569,8,1:37.210,1:36.642,1:36.324
95,20818,842,24,164,23,\N,R,18,0.0,46,\N,\N,42,23,1:46.521,187.332,88,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,+10 Laps,1,17,16:34:56,27.815,27815,4584,23,1:41.549,\N,\N
96,20818,842,24,164,23,\N,R,18,0.0,46,\N,\N,42,23,1:46.521,187.332,88,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,+10 Laps,2,38,17:13:32,26.554,26554,4584,23,1:41.549,\N,\N
97,20818,842,24,164,23,\N,R,18,0.0,46,\N,\N,42,23,1:46.521,187.332,88,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,hrt,HRT,Spanish,+10 Laps,3,44,17:25:07,38.823,38823,4584,23,1:41.549,\N,\N
98,20819,842,816,166,22,\N,R,19,0.0,42,\N,\N,41,19,1:45.346,189.421,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,Accident,1,17,16:34:39,26.252,26252,4583,22,1:41.001,\N,\N
99,20819,842,816,166,22,\N,R,19,0.0,42,\N,\N,41,19,1:45.346,189.421,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,virgin,Virgin,British,Accident,2,35,17:07:20,24.416,24416,4583,22,1:41.001,\N,\N
100,20820,842,15,205,20,\N,R,20,0.0,31,\N,\N,23,18,1:45.280,189.540,8,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,Clutch,1,13,16:27:03,25.516,25516,4581,20,1:38.791,\N,\N
101,20821,842,815,15,16,\N,R,21,0.0,23,\N,\N,19,15,1:43.298,193.177,3,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,sauber,Sauber,Swiss,Accident,1,17,16:34:14,23.597,23597,4577,16,1:37.759,1:37.528,\N
102,20822,842,22,3,15,\N,R,22,0.0,22,\N,\N,10,21,1:45.516,189.116,6,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,Gearbox,1,3,16:10:04,32.978,32978,4576,15,1:38.163,1:37.496,\N
103,20822,842,22,3,15,\N,R,22,0.0,22,\N,\N,10,21,1:45.516,189.116,6,2011,2,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,Gearbox,2,17,16:35:41,24.502,24502,4576,15,1:38.163,1:37.496,\N
104,20825,843,1,1,3,1,1,1,25.0,56,1:36:58.226,5818226,48,2,1:40.415,195.424,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,1,15,15:29:49,20.878,20878,4588,3,1:36.091,1:34.486,1:34.463
105,20825,843,1,1,3,1,1,1,25.0,56,1:36:58.226,5818226,48,2,1:40.415,195.424,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,2,25,15:47:20,20.533,20533,4588,3,1:36.091,1:34.486,1:34.463
106,20825,843,1,1,3,1,1,1,25.0,56,1:36:58.226,5818226,48,2,1:40.415,195.424,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,Finished,3,38,16:09:38,20.567,20567,4588,3,1:36.091,1:34.486,1:34.463
107,20826,843,20,9,1,2,2,2,18.0,56,+5.198,5823424,47,8,1:41.321,193.677,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,1,14,15:28:00,21.995,21995,4586,1,1:35.674,1:34.776,1:33.706
108,20826,843,20,9,1,2,2,2,18.0,56,+5.198,5823424,47,8,1:41.321,193.677,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,Finished,2,31,15:57:37,21.533,21533,4586,1,1:35.674,1:34.776,1:33.706
109,20827,843,17,9,18,3,3,3,15.0,56,+7.555,5825781,42,1,1:38.993,198.232,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,1,10,15:21:27,23.442,23442,4603,18,1:36.468,\N,\N
110,20827,843,17,9,18,3,3,3,15.0,56,+7.555,5825781,42,1,1:38.993,198.232,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,2,25,15:47:44,21.132,21132,4603,18,1:36.468,\N,\N
111,20827,843,17,9,18,3,3,3,15.0,56,+7.555,5825781,42,1,1:38.993,198.232,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,Finished,3,40,16:13:29,21.091,21091,4603,18,1:36.468,\N,\N
112,20828,843,18,1,2,4,4,4,12.0,56,+10.000,5828226,39,3,1:40.623,195.021,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,1,14,15:27:59,23.779,23779,4587,2,1:35.924,1:34.662,1:34.421
113,20828,843,18,1,2,4,4,4,12.0,56,+10.000,5828226,39,3,1:40.623,195.021,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,2,24,15:45:35,20.758,20758,4587,2,1:35.924,1:34.662,1:34.421
114,20828,843,18,1,2,4,4,4,12.0,56,+10.000,5828226,39,3,1:40.623,195.021,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,button,22,BUT,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,Finished,3,37,16:08:00,21.237,21237,4587,2,1:35.924,1:34.662,1:34.421
115,20829,843,3,131,4,5,5,5,10.0,56,+13.448,5831674,41,5,1:41.166,193.974,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,1,12,15:24:32,20.771,20771,4589,4,1:35.272,1:35.850,1:34.670
116,20829,843,3,131,4,5,5,5,10.0,56,+13.448,5831674,41,5,1:41.166,193.974,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,2,25,15:47:13,22.005,22005,4589,4,1:35.272,1:35.850,1:34.670
117,20829,843,3,131,4,5,5,5,10.0,56,+13.448,5831674,41,5,1:41.166,193.974,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,Finished,3,39,16:11:19,20.720,20720,4589,4,1:35.272,1:35.850,1:34.670
118,20830,843,13,6,6,6,6,6,8.0,56,+15.840,5834066,39,10,1:41.678,192.997,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,Finished,1,15,15:29:47,21.624,21624,4591,6,1:35.478,1:35.437,1:35.145
119,20830,843,13,6,6,6,6,6,8.0,56,+15.840,5834066,39,10,1:41.678,192.997,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,Finished,2,33,16:01:04,21.168,21168,4591,6,1:35.478,1:35.437,1:35.145
120,20831,843,4,6,5,7,7,7,6.0,56,+30.622,5848848,41,15,1:42.070,192.256,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,1,16,15:31:34,22.524,22524,4590,5,1:35.389,1:35.165,1:35.119
121,20831,843,4,6,5,7,7,7,6.0,56,+30.622,5848848,41,15,1:42.070,192.256,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,Finished,2,32,15:59:39,21.251,21251,4590,5,1:35.389,1:35.165,1:35.119
122,20832,843,30,131,14,8,8,8,4.0,56,+31.026,5849252,46,6,1:41.215,193.880,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,1,10,15:21:12,20.522,20522,4599,14,1:35.508,1:36.457,\N
123,20832,843,30,131,14,8,8,8,4.0,56,+31.026,5849252,46,6,1:41.215,193.880,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,2,26,15:49:15,21.964,21964,4599,14,1:35.508,1:36.457,\N
124,20832,843,30,131,14,8,8,8,4.0,56,+31.026,5849252,46,6,1:41.215,193.880,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,Finished,3,39,16:11:49,21.400,21400,4599,14,1:35.508,1:36.457,\N
125,20833,843,808,4,10,9,9,9,2.0,56,+57.404,5875630,50,7,1:41.261,193.792,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,Finished,1,17,15:33:36,21.981,21981,4595,10,1:35.370,1:35.149,\N
126,20833,843,808,4,10,9,9,9,2.0,56,+57.404,5875630,50,7,1:41.261,193.792,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,Finished,2,37,16:08:34,22.005,22005,4595,10,1:35.370,1:35.149,\N
127,20834,843,155,15,13,10,10,10,1.0,56,+1:03.273,5881499,32,17,1:42.577,191.306,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,Finished,1,14,15:28:17,21.855,21855,4598,13,1:36.147,1:36.236,\N
128,20834,843,155,15,13,10,10,10,1.0,56,+1:03.273,5881499,32,17,1:42.577,191.306,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,Finished,2,30,15:56:28,21.936,21936,4598,13,1:36.147,1:36.236,\N
129,20835,843,814,10,8,11,11,11,0.0,56,+1:08.757,5886983,45,18,1:42.614,191.237,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,1,11,15:22:57,21.989,21989,4593,8,1:35.702,1:35.858,1:36.190
130,20835,843,814,10,8,11,11,11,0.0,56,+1:08.757,5886983,45,18,1:42.614,191.237,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,resta,\N,DIR,Paul,di Resta,1986-04-16,British,force_india,Force India,Indian,Finished,2,32,15:59:51,21.218,21218,4593,8,1:35.702,1:35.858,1:36.190
131,20836,843,2,4,16,12,12,12,0.0,56,+1:12.739,5890965,51,16,1:42.406,191.625,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,renault,Renault,French,Finished,1,18,15:35:28,22.216,22216,4601,16,1:35.910,1:36.611,\N
132,20836,843,2,4,16,12,12,12,0.0,56,+1:12.739,5890965,51,16,1:42.406,191.625,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,renault,Renault,French,Finished,2,30,15:56:29,21.821,21821,4601,16,1:35.910,1:36.611,\N
133,20837,843,22,3,15,13,13,13,0.0,56,+1:30.189,5908415,45,13,1:42.031,192.329,1,2011,3,17,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,Finished,1,16,15:32:01,21.709,21709,4600,15,1:35.911,1:36.465,\N
